id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_B,e_B,w_B,f_G,e_G,w_G,f_I,e_I,w_I,f_IA427,e_IA427,w_IA427,f_IA484,e_IA484,w_IA484,f_IA505,e_IA505,w_IA505,f_IA527,e_IA527,w_IA527,f_IA624,e_IA624,w_IA624,f_IA709,e_IA709,w_IA709,f_IA738,e_IA738,w_IA738,f_R,e_R,w_R,f_U,e_U,w_U,f_V,e_V,w_V,f_Rp,e_Rp,w_Rp,f_Z,e_Z,w_Z,f_Zp,e_Zp,w_Zp,f_Hl,e_Hl,w_Hl,f_Hs,e_Hs,w_Hs,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Ks,e_Ks,w_Ks,f_NB118,e_NB118,w_NB118,f_NB209,e_NB209,w_NB209,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_UVISTA_J,e_UVISTA_J,w_UVISTA_J,f_UVISTA_H,e_UVISTA_H,w_UVISTA_H,f_UVISTA_Ks,e_UVISTA_Ks,w_UVISTA_Ks,f_UVISTA_Y,e_UVISTA_Y,w_UVISTA_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection,Donley Selection
623,3845.482,290.227,150.0860443,2.1847978,0,71.0,1.457859,0.1165617,1.166609,2.168432,1.515937,0.1099153,1.646582,2.496114,0.1809845,2.709794,2.763,2.181,2.03,5.85,3.161269,0.2933789,0.54,0.09459602358000001,0.023809303860000006,1.0,0.08897931120000001,0.032339197800000004,1.0,0.1897806108,0.03841417492,1.0,0.09631878300000002,0.092826934,1.0,0.14396209799999998,0.0805090776,1.0,0.01865883047,0.09424965663999998,1.0,0.07536817442,0.07585311195,1.0,-0.01692336459,0.07976024551,1.0,0.1047581758,0.09766452584,1.0,-0.037024331120000004,0.1167032993,1.0,0.1332353245,0.03392409088,1.0,0.05861368948,0.04772488175,1.0,0.10368231779999999,0.0411077547,1.0,0.0883687872,0.0373401984,1.0,0.09906284959999999,0.1129421488,1.0,0.324091744,0.137858288,1.0,2.2379957549999996,0.6272449989000001,0.22,1.932922368,0.7242792480000001,0.15,-0.053326395199999994,0.366765184,0.12,0.5805657858,0.3452020351,0.12,0.7037373475,0.46181548200000005,0.15,2.527755645,1.1885197849999998,0.05,0.8747564,0.6965825,0.22,2.164778,1.335557,0.26,1.04608,0.0477188,6.04,-99.0,-99.0,0.0,1.66247,0.0609825,3.17,0.03735278556,0.07448980337999998,1.0,0.247038129,0.08173175751,0.99,0.964889082,0.1661389416,1.02,2.0520270750000003,0.24636953250000002,1.0,3.191488092,0.2155338828,1.03,0.4244193752,0.1100817728,1.02,7.506349256,0.15673091520000001,0.91,9.670962330899998,0.16263158768999997,1.1,9.970122465300001,4.7527242548,0.91,17.32560474,5.322508549399999,1.11,1.0,0.99,0.12,1.0,0.0,0.87,0.54,0,0,1,13.79186,1,-99.0,1.8092,37.199999999999996,11.82,0,1,1.0
624,3828.567,290.27,150.0867615,2.1847994,3,39.0,1.52053,0.1165617,1.155332,2.121286,1.408624,0.1099153,1.646582,2.319414,0.1809845,2.79182,2.979,2.695,1.248,6.089,3.22548,0.3053392,0.54,1.416713295,0.023296278570000002,1.0,1.51061664,0.031632744000000004,1.0,1.649817576,0.03757936204,1.0,1.27904725,0.090809282,1.0,1.5233742300000002,0.0787611111,1.0,1.509142018,0.09220524657999998,1.0,1.5109754659999999,0.07420082208,1.0,1.583388147,0.07804234548,1.0,1.67962674,0.09555348464999999,1.0,1.613914344,0.11419232019999999,1.0,1.610734673,0.03318448729,1.0,1.289648635,0.046690878850000006,1.0,1.567296918,0.04021145628,1.0,1.56498288,0.036525417600000006,1.0,1.8449146559999998,0.1104825488,1.0,1.79719472,0.1348613504,1.0,3.254092092,0.6137187735,0.22,2.42323596,0.6861387096,0.16,2.52257936,0.358790288,0.12,2.373728227,0.3376457994,0.12,2.65013827,0.451629569,0.15,3.417702995,0.8665734745,0.09,2.987272,0.6664591,0.23,4.098122,1.332393,0.25,2.49957,0.0473454,5.86,-99.0,-99.0,0.0,2.832,0.0606954,3.06,1.6184914769999998,0.07288524647999998,1.0,1.7227314,0.07954911315,1.0,2.485116666,0.16255985850000002,1.02,2.67399825,0.23982992250000001,1.01,3.334704768,0.21090202560000001,1.03,2.33568372,0.1082329616,1.01,6.404330096000001,0.3297536192,0.94,6.984528080399999,0.34938103706999996,1.08,15.560782654,9.824255748,0.97,13.851273838,11.205817647999998,1.14,1.0,1.0,0.12,1.01,0.0,0.93,0.54,0,0,1,12.81554,1,-99.0,1.7438,37.57,12.87,1,1,1.0
660,3904.142,304.615,150.0836029,2.1853974,0,78.0,1.723701,0.1176562,1.162425,2.175477,1.775865,0.1109474,1.646582,2.924106,0.1826839,3.225904,2.784,2.259,2.2,5.93,3.749872,0.3001085,0.53,0.5734514598,0.023874045330000003,1.0,0.566048262,0.0324524616,1.0,1.120753304,0.0385431948,1.0,0.542793455,0.093169395,1.0,0.49447362300000003,0.08077085519999999,1.0,0.6373719806,0.09454268659,1.0,0.7420725696999999,0.07610903069000001,1.0,0.7529518854,0.07995725837,1.0,0.8891071602,0.09792428702,1.0,1.0342519319999999,0.1169960274,1.0,0.7756099630000001,0.03402519059,1.0,0.5616187372,0.047875823830000004,1.0,0.6603974093999999,0.0412456611,1.0,0.783970704,0.0374769984,1.0,1.893203312,0.11333389599999999,1.0,1.9270704319999998,0.1383304256,1.0,2.475049014,0.589524618,0.25,2.83971636,0.6442640136,0.19,2.4902444800000003,0.340756736,0.14,2.1983207869999997,0.3325429497,0.13,2.5464089850000002,0.41144795300000003,0.19,3.413236585,1.0897939349999999,0.06,1.532117,0.6834847,0.23,3.022562,1.2687,0.29,2.41071,0.0493245,5.73,-99.0,-99.0,0.0,3.13909,0.0616914,3.13,0.6265292318999999,0.07468862228999999,1.0,1.204164,0.08203639158,0.99,2.489431203,0.167341725,1.01,3.0729384,0.2472593025,1.0,3.8249475840000002,0.21711528000000002,1.02,2.159092004,0.1109352884,1.01,5.110395936,0.1562438048,0.88,4.2565449185999995,0.16041445173,1.1,13.818008159000001,4.9288746085,0.9,6.747385713999999,5.495075172,1.05,1.0,0.99,0.13,1.0,0.0,0.86,0.53,0,0,1,16.00637,1,-99.0,1.1638,-8.031,15.389999999999999,0,1,1.0
678,4051.66,304.528,150.0774536,2.1853943,0,112.0,2.539448,0.119941,1.158023,2.375233,2.425735,0.1131019,1.646582,3.994172,0.1862315,5.208688,3.151,2.991,2.237,6.027,6.031779,0.3109686,0.51,0.030529372710000002,0.0260210448,1.0,0.059036094000000004,0.035464244400000004,1.0,0.1786396568,0.04208954024,1.0,0.1039429385,0.1017059765,1.0,0.050557023300000004,0.08816418029999999,1.0,0.2381032937,0.10320817043,1.0,-0.02778511659,0.08316377992999999,1.0,0.1632380816,0.08716586472,1.0,-0.06959581963,0.1068356569,1.0,0.26136061279999995,0.127402562,1.0,0.08847986285000001,0.037153605140000004,1.0,0.024339906920000005,0.05224942025,1.0,0.10786423619999999,0.045053648159999994,1.0,0.0524374464,0.0409610208,1.0,0.22626531199999997,0.123758128,1.0,0.30475598400000004,0.1509948224,1.0,2.575899216,0.6430621281,0.25,2.6110204560000003,0.7030368588,0.19,0.68952936,0.38648721599999997,0.13,0.45652394189999995,0.35059175709999996,0.14,1.30069775,0.450655901,0.19,5.333853515,1.190742885,0.06,1.603322,0.7462432,0.23,10.31571,1.385193,0.29,1.31046,0.0520821,6.22,-99.0,-99.0,0.0,2.68914,0.0674635,3.14,0.1884253191,0.09658448084999999,0.71,0.28170931229999996,0.1023597666,0.76,1.491366447,0.18241900200000002,1.01,3.672425925,0.2699983125,1.0,6.499474704000001,0.23785743960000003,1.01,0.186005908,0.12165196600000001,1.0,17.99549096,0.18211808640000002,0.73,24.446891664,0.17117420463,1.03,38.630676599000005,4.460979779500001,1.11,35.65425912,5.4594016682,1.06,1.0,0.71,0.13,1.0,0.0,1.06,0.51,0,0,1,21.44734,1,-99.0,2.1513,91.57,13.59,0,1,1.0
709,4695.759,333.969,150.0505981,2.1866231,0,23.0,0.6311451,0.1354324,1.574197,1.895898,0.7113685,0.12771,1.646582,1.171326,0.210285,0.7601252,1.971,1.434,1.176,3.182,1.196587,0.2162316,0.4,0.2604473946,0.020790747780000004,1.0,0.297382878,0.0282323964,1.0,0.2516844044,0.03361239156,1.0,0.25994380500000003,0.0811988045,1.0,0.248727675,0.0701699754,1.0,0.33812202469999997,0.0825858774,1.0,0.41853579459999996,0.06679679545,1.0,0.3947993412,0.06974856503999999,1.0,0.3524975435,0.08555906679000001,1.0,0.3212776994,0.10081930536999999,1.0,0.2370587566,0.029449963830000002,1.0,0.1249778079,0.04172468581000001,1.0,0.3574673658,0.035857993500000004,1.0,0.350152368,0.0328954752,1.0,0.19515450239999999,0.0983625344,1.0,0.2566282464,0.1202797888,1.0,0.9455487207,0.5308611864,0.24,1.9856859960000002,0.526616328,0.22,0.418619088,0.30078660799999996,0.14,0.9321562834999999,0.2827710886,0.14,1.20153006,0.3721638135,0.18,1.250928265,1.044382065,0.05,1.001423,0.5130649,0.31,2.200372,1.125224,0.28,0.741534,0.117401,0.68,-99.0,-99.0,0.0,0.85599,0.221446,0.18,0.24839981969999997,0.08790749180999999,0.53,0.3800671758,0.09819083429999999,0.54,0.8341756047000001,0.151207056,0.94,0.735905625,0.2210489925,0.96,1.355934312,0.2076995268,0.85,0.4267606356,0.1043585868,0.88,1.217751896,0.23518954,0.36,0.31652323208999994,0.21094311771,0.63,5.386956262600001,4.1312241815,1.05,10.010181631199998,5.040875346399999,0.99,1.0,0.53,0.14,0.85,0.0,1.01,0.4,0,0,1,5.570185,1,-99.0,2.0623,3.63,10.91,0,0,1.0
715,1294.282,315.724,150.1924286,2.1858466,0,133.0,4.443626,0.1134528,1.148012,2.161361,4.590386,0.1069837,1.646582,7.558445,0.1761574,8.366009,2.809,2.794,2.582,6.258,9.604278,0.3055336,0.57,-0.010477180302,0.023869617540000002,1.0,0.0234493584,0.03219997560000001,1.0,0.1001849024,0.03837628739999999,1.0,0.040927584,0.0928750135,1.0,0.06313548149999999,0.0802787979,1.0,0.11868954169999998,0.09382214590999999,1.0,-0.03131006494,0.07592874828,1.0,-0.1296767505,0.07927292428,1.0,-0.08045925118000001,0.09766553974,1.0,0.1565173596,0.11702540149999999,1.0,0.050226884,0.03347428036,1.0,-0.04378387838,0.046885514690000005,1.0,-0.003397035306,0.041242679340000005,1.0,0.0735721344,0.0378392448,1.0,0.22276999679999998,0.1110817968,1.0,0.2294765472,0.1377934848,1.0,6.716790275999999,0.5897835813000001,0.25,5.52837594,0.6849506544,0.17,-0.135217968,0.33786192,0.14,1.025660233,0.3235137165,0.14,0.8372426665,0.41943618650000003,0.18,11.0239487,0.8346497584999999,0.1,0.9593211,0.6513214,0.25,8.760834,1.331201,0.26,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.006213867336,0.07558498196999999,0.99,0.2829639735,0.08268411528,0.97,1.2984207300000001,0.1632452751,1.05,5.8612302000000005,0.24319848000000002,1.05,10.114163280000001,0.2093119128,1.06,0.28066107160000003,0.10838891960000001,1.06,17.80214544,0.1475580856,0.93,21.119188427999998,0.17527411512,0.84,23.472447904,4.4465325217,1.12,21.663979477999998,5.670362484799999,0.98,1.0,0.97,0.14,1.05,0.0,1.07,0.57,0,0,1,42.90734,1,-99.0,2.7399,-12.290000000000001,13.48,0,1,
721,4076.838,321.223,150.0764008,2.18609,0,142.0,3.541856,0.119941,1.134032,2.405477,3.378605,0.1131019,1.646582,5.563149,0.1862315,7.512883,3.234,3.122,2.598,6.636,8.519854,0.3431061,0.51,0.3109349709,0.02634834225,1.0,0.444256722,0.035915778599999997,1.0,0.984496172,0.0426344952,1.0,0.22218754000000002,0.1030442495,1.0,0.300779346,0.0892972143,1.0,0.5684791823,0.10452901777,1.0,0.6192210255,0.08422975638,1.0,0.9056107972999999,0.08825484679000001,1.0,1.154071675,0.10817704659999999,1.0,1.0653884779999998,0.12899078919999998,1.0,0.8707063272,0.03760781981,1.0,0.08750594002,0.05292493571,1.0,0.6738255792,0.045624655199999996,1.0,0.9549187200000001,0.041495635200000006,1.0,1.210802944,0.12534926559999998,1.0,1.3589988480000001,0.15294312640000002,1.0,6.882982641,0.6042040545,0.29,6.1598867760000005,0.6459743219999999,0.23,2.22432352,0.352962592,0.16,2.1548552869999997,0.33179051359999995,0.16,2.764000035,0.43345344350000004,0.21,9.744342445000001,1.045756345,0.08,2.0291,0.6309318,0.33,6.719443,1.27694,0.35,2.82857,0.054396,5.86,-99.0,-99.0,0.0,6.14335,0.0684998,3.13,0.7604016462,0.08368002734999999,0.97,1.066044447,0.09749844,0.86,2.9657579760000004,0.1855685196,1.0,7.072494450000001,0.2749598775,0.99,9.202191948000001,0.242066106,1.0,1.7969858840000001,0.1231898064,1.0,15.14404016,0.192677944,0.7,17.725133556,0.17709847271999996,1.02,12.921262431,4.6121851771,1.1,17.021443629999997,6.0007460574,0.99,1.0,0.86,0.16,0.99,0.0,1.05,0.51,0,0,1,29.87222,1,-99.0,2.568,39.230000000000004,12.149999999999999,0,1,
729,2901.932,305.551,150.1253967,2.1854322,0,278.0,16.0296,0.1144613,1.111569,2.224024,15.78388,0.1079347,1.646582,25.98945,0.1777233,32.07197,3.046,3.363,3.029,7.437,35.65021,0.3696202,0.56,0.06586900074,0.024439246740000004,1.0,0.17839302,0.0331817304,1.0,0.941385324,0.0395653302,1.0,-0.068464967,0.09477650350000001,1.0,0.015712888799999998,0.08276746589999999,1.0,0.3742537508,0.09725529127999999,1.0,0.24974757499999997,0.07779244011,1.0,0.4896110285,0.08238885402,1.0,0.5808551987999999,0.1009073836,1.0,0.6459141751999999,0.11914843989999999,1.0,0.5233216557,0.03460076406,1.0,0.007356998905,0.0491505148,1.0,0.33781756739999996,0.04214195952,1.0,0.602336784,0.0383618208,1.0,2.05296104,0.1155099712,1.0,2.289959936,0.141422464,1.0,29.109705690000002,0.6332632284,0.23,23.71785048,0.7006494155999999,0.17,4.49190336,0.38076688,0.12,6.493851949,0.35585204849999996,0.12,14.92730015,0.44470010050000003,0.17,37.024012649999996,0.863751148,0.1,9.045158,0.698737,0.23,32.6433,1.344191,0.27,12.0989,0.162625,0.52,-99.0,-99.0,0.0,23.0489,0.151681,0.53,0.4688198613,0.07655644425,1.01,1.226062305,0.08438354027999999,0.99,13.364207550000001,0.17045442270000002,1.03,26.85379725,0.253179465,1.02,37.38024,0.2235512664,1.03,3.9262851840000006,0.1141130508,1.01,61.58146512,0.15219737200000003,1.14,72.79261797599999,0.15868381113,1.06,64.070125578,4.739742399,0.97,52.17914770999999,5.890260446199999,0.96,1.0,0.99,0.12,1.01,0.0,0.93,0.56,0,0,1,146.2355,1,-99.0,2.0543,-7.1209999999999996,9.461,0,1,
738,4148.177,324.554,150.0734253,2.186229,2,107.0,1.584333,0.119941,1.144297,2.560819,1.376149,0.1131019,1.646582,2.265942,0.1862315,3.545573,3.55,3.113,2.389,6.354,4.057189,0.3280894,0.51,0.08272523826000001,0.028030543440000003,1.0,0.10645479,0.038246559,1.0,0.38008907200000003,0.04539669772,1.0,0.19450266500000002,0.10969524700000001,1.0,0.0629586258,0.09505142429999999,1.0,0.40593984019999996,0.11128878159999998,1.0,0.3525254271,0.08971998343,1.0,0.43089498319999997,0.09390759268,1.0,0.47585774259999997,0.11514558130000001,1.0,0.21514097289999998,0.1371334923,1.0,0.2738069842,0.04002569816,1.0,-0.023219013020000002,0.05634086918,1.0,0.24682543379999997,0.04857557262,1.0,0.32477688000000005,0.044204275200000004,1.0,0.5699215183999999,0.1334435856,1.0,0.5423926848,0.1627890048,1.0,2.387690121,0.6431620278,0.29,1.540004748,0.6876289728,0.23,0.635528256,0.376108432,0.16,1.189322329,0.3535570701,0.16,1.1123959,0.451340635,0.22,3.200304025,1.050364225,0.09,1.864847,0.6820906,0.32,3.107563,1.304639,0.38,1.23802,0.0565957,6.16,-99.0,-99.0,0.0,2.35224,0.0717637,3.24,0.2828800323,0.08636646764999999,1.03,0.5071550328000001,0.0958718475,1.01,0.8364121776,0.19842527340000002,0.99,2.495695125,0.29431935750000005,0.98,4.3511277239999995,0.25761473640000004,1.0,0.95848006,0.1318053044,0.99,8.592257512000002,0.1954244376,0.66,11.816682813,0.18856995416999997,0.98,9.869672169300001,4.5674131312,1.12,25.837653591999995,5.781445526999999,1.01,1.0,1.01,0.16,0.98,0.0,1.07,0.51,0,0,1,12.16734,1,-99.0,2.5897,55.33,12.83,1,1,1.0
753,2182.517,336.043,150.1553955,2.1866987,0,72.0,1.912116,0.1276869,1.223103,2.086885,2.067401,0.1204062,1.646582,3.404144,0.1982586,3.262495,2.513,2.231,2.058,4.993,3.990368,0.27688,0.45,0.6957889041,0.022806828270000003,1.0,0.692083392,0.031260808800000005,1.0,1.250306552,0.03712278064,1.0,0.58033523,0.0887654815,1.0,0.7484090250000001,0.07757955030000001,1.0,0.6527811467,0.09116998202,1.0,0.6949501867,0.0727237511,1.0,0.8207188979000001,0.07706990764,1.0,1.1188690669999999,0.09439895672000001,1.0,0.9785566125999999,0.11144128379999999,1.0,0.8818830812,0.03245359413,1.0,0.7128847965,0.04582730644000001,1.0,0.8208766644,0.03963653568,1.0,0.8917326240000001,0.0361436544,1.0,2.024545952,0.1078610624,1.0,1.9685444799999998,0.1331276544,1.0,3.349326573,0.5169586398,0.3,3.200250504,0.5612068668,0.23,2.4123303999999997,0.343119632,0.13,2.91276804,0.2812691141,0.17,2.629942575,0.368185034,0.22,5.30065859,0.710169295,0.13,2.586698,0.5473685,0.33,5.667487,1.140893,0.33,2.99201,0.151783,0.53,-99.0,-99.0,0.0,3.82832,0.145057,0.53,0.9440031455999999,0.07251521394,1.0,1.485210051,0.07894722537,1.0,2.96409636,0.1591478811,1.03,3.738141225,0.2374977675,1.03,4.328689896,0.20727343080000002,1.03,2.521850312,0.1061988912,1.03,5.759831056,0.1622729488,1.2,5.256231446699999,0.17050152482999997,1.12,5.5651611902,4.251842825300001,1.12,8.601830571199999,5.750588480199999,0.94,1.0,1.0,0.13,1.03,0.0,1.07,0.45,0,0,1,17.17022,1,-99.0,1.2107,-17.85,11.129999999999999,0,1,
