id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc07_Ksall,eapcirc07_Ksall,apcorr07,fcirc07_Ksall,ecirc07_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_B,e_B,w_B,f_I,e_I,w_I,f_R,e_R,w_R,f_U,e_U,w_U,f_V,e_V,w_V,f_Z,e_Z,w_Z,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Ks,e_Ks,w_Ks,f_KsHI,e_KsHI,w_KsHI,f_NB118,e_NB118,w_NB118,f_NB209,e_NB209,w_NB209,f_F098M,e_F098M,w_F098M,f_F105W,e_F105W,w_F105W,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F814W,e_F814W,w_F814W,f_IA484,e_IA484,w_IA484,f_IA527,e_IA527,w_IA527,f_IA574,e_IA574,w_IA574,f_IA598,e_IA598,w_IA598,f_IA624,e_IA624,w_IA624,f_IA651,e_IA651,w_IA651,f_IA679,e_IA679,w_IA679,f_IA738,e_IA738,w_IA738,f_IA767,e_IA767,w_IA767,f_IA797,e_IA797,w_IA797,f_IA856,e_IA856,w_IA856,f_WFI_V,e_WFI_V,w_WFI_V,f_WFI_Rc,e_WFI_Rc,w_WFI_Rc,f_WFI_U38,e_WFI_U38,w_WFI_U38,f_tenisK,e_tenisK,w_tenisK,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection,Donley Selection,HR,Szokoly Selection
5746,4778.412,2191.809,53.067131,-27.8838558,2,362.0,2.698493,0.09566467,1.031906,5.968446,0.8164052,0.04914807,1.774505,1.448715,0.0872135,15.60783,6.314,5.829,4.347,12.685,16.123526391000002,0.48983913099,0.76,1.8806424,0.1229678449999999,1.15,5.22560834,0.2174740049999999,0.97,4.86136637,0.2430683185,0.53,0.7802636519999999,0.03602603872,1.5,4.55126603,0.1109264329999999,1.02,6.06328875,0.308229336,0.82,13.0857328,1.77962672,0.21,15.41776062,1.6097348660000002,0.27,7.230692055999999,1.152569376,0.14,8.096400000000001,1.1896456000000002,0.12,8.59109776,1.4386876,0.12,18.31297608,2.304638736,0.21,15.841453499999998,0.4274684925,9.24,-99.0,-99.0,0.0,8.283591,5.326369,0.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,8.5757592,0.205332372,0.58,11.4218825,0.5419000749999999,0.89,14.9041,0.248002,0.59,5.31498524,0.123443808,2.5,3.104343483,0.1434945258999999,1.0,3.638535066,0.1511981986,1.0,4.0653777,0.3812822219999999,1.0,4.1194191170000005,0.1499116333,1.0,4.749110835,0.1687145025999999,1.0,5.017841197,0.1320194163999999,1.0,5.224041359999999,0.1689165392,1.0,5.328075456,0.1826395824,1.0,6.684466386,0.4699603545,1.0,4.868101355,0.5289822980000001,1.0,5.496364544,0.7080308018,1.0,4.009920834,0.1297533073,1.04,4.979498336,0.1194848543999999,0.99,-0.1843487001999999,0.4321434747,0.92,16.60680889,0.7822380916,1.06,25.083644249999995,0.125321238,0.71,27.6804224,0.1786985175,0.6,27.05885512,1.281686241,0.98,27.165453,1.38049954,0.92,0.53,2.5,0.12,1.06,0.0,35833.0,0.76,0,0,1,16.61114,1,2.808,2.9412,86.42,5.391,0.0,1.0,0.0,,
5860,4916.62,2228.198,53.0606155,-27.8823376,3,247.0,8.315286,0.1026565,1.075718,2.332275,7.661615,0.05274014,1.774505,13.59558,0.09358765,18.02845,2.666,4.039,2.745,7.758,19.414862883,0.2836336542,0.66,0.8298642689999999,0.0597022829,0.74,1.79165512,0.0849244173,0.98,1.438731385,0.0719366839,0.53,0.5641336512,0.01401424864,1.52,1.27897813,0.0435727568999999,1.01,2.34862218,0.119202066,0.84,11.45145736,0.4606935584,0.47,12.972438510000002,0.4648155804,0.49,3.830907416,0.2727816084,0.38,4.3012216,0.26002184,0.38,6.8009284,0.314961024,0.38,19.26222826,0.5914593702000001,0.49,19.27313175,0.1878083505,7.31,5.114445,0.5834562,0.25,15.04115,1.040686,0.32,-99.0,-99.0,0.0,3.5860578,0.0681308898,0.99,6.3950172,0.084071862,0.53,-99.0,-99.0,0.0,11.474,0.105262,0.5,2.15219448,0.0401427312,3.62,0.8748845425,0.0560452399199999,1.0,1.165822998,0.05900862656,1.0,1.17538344,0.148849356,1.0,1.4744908310000002,0.05845631539,1.0,1.5929256829999998,0.06582396013,1.0,1.462044408,0.05153390986,1.0,1.586621728,0.0659367712,1.0,1.803984336,0.07123652976,1.0,2.189643846,0.1836074799,1.0,1.576152045,0.206598184,1.0,2.820158666,0.2762167062,1.0,1.1316198169999998,0.0509825986499999,1.03,1.5030482879999998,0.0469764443199999,0.98,0.6337929171,0.1646497965,0.97,20.57209119,0.3136003192,1.01,33.54643004999999,0.0859480786499999,0.67,41.35798095,0.119374727,0.5,47.63186461,0.850779391,0.86,50.1992848,1.04910372,0.8,0.53,3.62,0.38,1.01,0.0,29834.0,0.66,0,0,1,145.2711,1,-99.0,2.2177,211.2,4.734999999999999,0.0,1.0,0.0,,
5880,4918.07,2205.127,53.0605469,-27.8832989,3,134.0,3.127875,0.107667,1.095818,2.359224,2.549068,0.05531432,1.774505,4.523335,0.09815556,6.734105,2.883,3.088,2.722,6.755,7.3874732916,0.25174741788,0.6,1.18194349,0.0611961570999999,0.72,1.5886656199999998,0.0944979526,0.81,1.17520836,0.05876053265,0.53,0.9429156184,0.01417908184,1.52,1.2274283199999998,0.0483027470999999,0.84,1.93846122,0.136073826,0.66,4.897463146000001,0.4998745812,0.41,6.223219522,0.5148340567,0.41,2.277091152,0.3105191348,0.3,3.7863072,0.29149536,0.31,4.41018424,0.347825856,0.32,5.735033760000001,0.6533286708,0.41,7.34368371,0.1999600275,6.59,3.373955,0.7377473,0.16,4.769332,1.167878,0.26,-99.0,-99.0,0.0,2.8140168,0.0761893746,0.81,4.21209396,0.0858789048,0.52,-99.0,-99.0,0.0,5.51258,0.1065,0.5,1.637524,0.0417803556,3.42,1.192921786,0.05668802463,1.0,1.382650296,0.0596895587,1.0,1.19243592,0.1505843999999999,1.0,1.2043467920000002,0.05915172131,1.0,1.345786185,0.06657716221,1.0,1.251164473,0.0521298587799999,1.0,1.2364894400000002,0.06670636016,1.0,1.5010580640000002,0.07205504064,1.0,1.912140711,0.1857378588,1.0,1.50852351,0.2089810515,1.0,1.981986817,0.2794523238,1.0,1.284143281,0.05155853137,1.03,1.250190336,0.04702799728,1.0,0.7018275172999999,0.1665095151999999,0.97,7.873107151000001,0.3141523756,1.03,11.51090185,0.0857965493,0.65,13.685031,0.119892525,0.5,11.36015936,0.8579305944000001,0.85,9.6946108,1.04661354,0.78,0.53,3.42,0.3,1.03,0.0,29458.0,0.6,0,0,1,46.08334,1,-99.0,1.8316,48.27,5.345,0.0,1.0,0.0,,
6020,4722.533,2272.799,53.069767,-27.8804836,3,341.0,7.11419,0.08339852,1.05061,2.740155,6.585687,0.04284629,1.774505,11.68634,0.07603097,18.55492,3.21,4.947,3.609,9.845,19.515433389,0.30962561394,1.0,0.161914766,0.0579888360999999,1.09,0.544843478,0.099183717,0.98,0.2966740725,0.0449554115,0.53,0.1317023176,0.01697356584,1.42,0.279252858,0.0510129211,1.02,1.02565278,0.1397313,0.84,11.09888786,0.5813474736,0.41,13.85095593,0.5565966493,0.47,2.08528712,0.3301898516,0.36,2.0258576,0.33342192,0.32,3.553164160000001,0.402024952,0.32,20.81822006,0.8009816026000001,0.37,19.170774,0.1642944735,13.17,1.22629,0.8312836,0.17,16.79507,1.356449,0.26,-99.0,-99.0,0.0,1.94761746,0.079660503,1.01,3.50005356,0.0699681036,1.05,6.976108999999999,0.2409180499999999,0.94,11.047,0.0857398,1.04,0.6085816279999999,0.0547088636,2.68,0.02807626126,0.0659151379099999,1.0,0.10149374346,0.0694388128,1.0,0.1713705479999999,0.1750446239999999,1.0,0.1474791648,0.06876801096,1.0,0.3267260747,0.07752918627,1.0,0.2993563245,0.06063420235,1.0,0.3272955136,0.07754402912,1.0,0.3945294672,0.08392741104,1.0,0.3651912537,0.2156995815,1.0,0.607352616,0.2428902255,1.0,-0.0247679685799999,0.3249924341999999,1.0,0.10727594501,0.05990504963,1.03,0.3132618719999999,0.0551850627199999,0.98,-0.08798455939,0.1996093715,0.91,20.88403534,0.3623096113,1.04,35.67797064999999,0.09316101375,0.82,41.64659065,0.130856231,0.67,45.10275517,0.8591602184,1.02,31.1447136,1.0053418200000002,0.98,0.53,2.68,0.32,1.04,0.0,39583.0,1.0,0,0,1,153.7049,1,-99.0,2.5007,10.81,3.946,0.0,1.0,0.0,,
6153,4741.378,2293.59,53.0688782,-27.8796158,3,293.0,3.878256,0.08100381,1.049544,3.704942,2.292387,0.041616,1.774505,4.067852,0.0738478,13.69043,4.796,5.007,3.655,9.968,14.384515581000002,0.30544472001,1.06,0.21480732,0.0780513837999999,1.1,0.889246375,0.134171636,0.98,0.6639817170000001,0.06079511155,0.53,0.1452198216,0.02295458872,1.42,0.578494006,0.0693449376,1.01,1.15892235,0.188938674,0.84,6.575941022000001,0.7103107056,0.5,7.794331903000001,0.6766502157,0.58,1.944955628,0.3864336,0.48,2.5280944,0.40279096,0.4,2.70876312,0.47959268,0.41,15.61585164,0.9424094874,0.49,14.25064755,0.2165527575,13.87,2.479419,0.9459634,0.24,10.41906,1.653185,0.32,-99.0,-99.0,0.0,1.83069408,0.10764987,1.01,3.10346628,0.0946082472,1.05,4.379876249999999,0.3260084249999999,0.94,7.203,0.115909,1.04,0.979387944,0.0766005816,2.5,0.2925768559,0.08911783404,1.0,0.3004751694,0.09387273236,1.0,0.3536727899999999,0.2366226419999999,1.0,0.5399364333000001,0.09293347041,1.0,0.295201528,0.1048097669,1.0,0.5688866127,0.0819665899699999,1.0,0.4862731888,0.10481958848,1.0,0.5809340592,0.1134478752,1.0,0.5274046830000001,0.2916301011,1.0,0.5486554969999999,0.328384654,1.0,0.6815411949,0.4392682905,1.0,0.4377174504,0.0802431566099999,1.05,0.7333781232,0.07352207792,1.01,0.1759008986,0.2628515694,0.96,15.475819660000004,0.4899298775,1.04,38.89501315,0.1107848139999999,0.85,52.54988025,0.1583537525,0.66,62.41217026,1.01084687,1.05,56.1873004,1.17559428,0.98,0.53,2.5,0.4,1.04,0.0,39041.0,1.06,0,0,1,55.08427,1,-99.0,2.4497,132.3,4.111,0.0,1.0,0.0,,
6329,4749.52,2300.918,53.0684929,-27.8793106,3,88.0,1.503735,0.08025027,1.105495,2.427455,0.852457,0.0410393,1.774505,1.512689,0.07282446,3.301914,3.504,3.285,2.288,6.388,3.6542642739,0.17483040213,1.09,0.115805547,0.0506806014,1.12,0.423331899,0.098557546,0.78,0.417917594,0.03983755015,0.53,0.0374874416,0.0150411771999999,1.42,0.3525486359999999,0.0501272208999999,0.83,0.733366872,0.145270476,0.61,2.74067456,0.4517027788000001,0.53,3.378047262,0.4286435532,0.62,1.14574446,0.250537784,0.49,1.044888,0.2574572,0.42,1.64147536,0.2998086,0.45,4.337718570000001,0.6054805732,0.51,3.50999907,0.1407463139999999,14.1,0.4291264,0.584343,0.27,0.7854682,1.035696,0.35,-99.0,-99.0,0.0,0.7380301140000001,0.0694921068,1.04,1.40030628,0.0622863539999999,1.04,2.03654175,0.2125532249999999,0.95,2.61555,0.0755759,1.05,0.576020904,0.0500917688,2.51,0.2165985089,0.0583877453699999,1.0,0.2440783142,0.06150062484,1.0,0.0581772629999999,0.155020566,1.0,0.3516581849,0.06087768478,1.0,0.4371009707,0.06866633082,1.0,0.3664429339999999,0.05369946625,1.0,0.5056383600000001,0.06867033568,1.0,0.4800101328,0.07432167072,1.0,0.3245581482,0.1910704731,1.0,0.385657155,0.215147933,1.0,0.8307186602000001,0.2877667342,1.0,0.2857948104,0.05414979945,0.99,0.489954984,0.0486611287999999,0.99,0.08459289251,0.168759997,1.0,3.801029379,0.3210167611,1.04,6.779083499999999,0.1041427554999999,0.89,7.157794184999999,0.150172365,0.69,9.480485234,0.991727979,1.07,6.97923366,1.1662587999999998,0.98,0.53,2.51,0.42,1.04,0.0,40919.0,1.08,0,0,1,20.77172,1,-99.0,2.5538,33.029999999999994,4.082,0.0,1.0,0.0,,
6344,4816.196,2317.614,53.0653534,-27.8786144,3,148.0,5.251283,0.07915838,1.090322,2.378335,3.58761,0.0406679,1.774505,6.366234,0.0721654,11.4547,3.358,3.941,2.282,6.987,12.503048241,0.19268812404,1.11,1.97862847,0.0494283803,1.13,3.00595502,0.0858731106,0.99,2.3761900400000004,0.118809502,0.53,1.801148328,0.014752276,1.42,2.31248674,0.0443193159999999,1.02,4.97984634,0.122056398,0.83,12.860911840000002,0.3954707744,0.66,13.82611596,0.3841967765,0.74,7.478799048,0.2162231036,0.63,9.4142568,0.2162576,0.57,10.23031744,0.25207224,0.61,14.89270958,0.521791754,0.66,12.31711455,0.138066402,14.1,12.63546,0.4958156,0.36,13.46508,0.8949149,0.45,-99.0,-99.0,0.0,7.37835726,0.0683155583999999,1.03,9.0418374,0.0649272479999999,0.92,-99.0,-99.0,0.0,10.8926,0.0790839,0.92,3.52811624,0.0484360723999999,2.58,2.164244277,0.05718952018,1.0,2.108249134,0.060224524,1.0,2.33701488,0.151809474,1.0,2.4389827440000005,0.05959215889,1.0,2.5723647190000003,0.06722930573,1.0,2.769415293,0.0525828562,1.0,2.816596528,0.06724529856,1.0,3.026032416,0.07274965632,1.0,3.06212478,0.1871984556,1.0,3.59769111,0.2107485575,1.0,3.643903041,0.2817361708,1.0,2.110877105,0.05361592441,0.97,2.63297944,0.0486910460799999,0.95,1.2651602277999998,0.1753611488999999,0.89,12.8853515,0.3162387291,1.03,17.48756695,0.1044155874999999,0.84,17.5310841,0.1485842455,0.62,15.35828767,1.043491625,1.03,11.3177456,1.25113268,0.95,0.53,2.58,0.57,1.03,0.0,36737.0,1.11,0,0,1,88.21726,1,-99.0,1.483,13.010000000000002,4.157,0.0,1.0,0.0,,
6465,4590.306,2328.86,53.0760002,-27.878149,0,67.0,2.250058,0.08257684,1.152161,2.067146,2.482479,0.04242415,1.774505,4.405172,0.07528187,4.036933,1.911,2.314,2.159,5.208,4.656314317800001,0.14328564102,1.02,1.90119267,0.0456143076999999,1.0,2.18261388,0.0746524604999999,0.98,2.1712187700000003,0.1085609385,1.19,1.218725872,0.0131978812,1.33,2.1484031599999995,0.0390844221999999,0.99,2.21562225,0.106031115,0.83,4.044142016,0.4178571362,0.45,4.61520354,0.401432781,0.51,2.123089052,0.2424891615999999,0.38,3.0158232000000003,0.24405888,0.34,1.96303744,0.285186048,0.36,4.664476848,0.580889208,0.4,4.61238714,0.1207126005,13.82,2.864112,0.6094434,0.18,3.82388,1.004163,0.27,-99.0,-99.0,0.0,2.78338566,0.0592850334,1.04,2.7007038,0.052961304,1.04,3.7371705,0.1799807749999999,0.95,4.29532,0.0644201,1.05,2.03975652,0.0412454244,2.68,1.918202767,0.04977315501,1.0,1.679104512,0.05241329128,1.0,2.84005158,0.132137238,1.0,2.530638572,0.05187101634,1.0,2.012496349,0.0585853447,1.0,1.956233038,0.04579583665,1.0,2.102645824,0.05853603248,1.0,2.382038208,0.06343514496,1.0,1.87815927,0.1626175551,1.0,1.84753361,0.1832501645,1.0,1.525931748,0.2452519665,1.0,2.054678603,0.04634734878,0.98,2.55880736,0.0414463023999999,0.99,1.169858466,0.1514148202,0.9,5.058386256,0.2717384635,1.05,7.661614834999999,0.0772099233499999,1.02,8.641480475,0.103058518,0.76,11.35315951,0.6973792936000001,1.11,10.8303426,0.827297282,1.05,0.83,2.68,0.34,1.05,0.0,45187.0,1.02,0,0,1,58.51571,1,2.801,2.7002,15.48,3.673,0.0,1.0,0.0,,
6525,4420.032,2367.047,53.0840263,-27.8765602,3,134.0,1.768593,0.0788042,1.076806,2.745671,1.271742,0.04048594,1.774505,2.256713,0.07184251,4.509609,3.53,4.229,2.578,7.693,4.861316572500001,0.21551320404,1.12,0.1722114679999999,0.0599182609999999,1.02,0.941691391,0.10011855,0.96,0.8250397440000001,0.0412519872,1.53,0.1338291976,0.0165175864,1.49,0.7938922989999999,0.0526963367,0.96,1.39900788,0.139208391,0.85,4.729897414,0.6109416942000001,0.37,4.182170544,0.578572162,0.43,1.207823148,0.3749226571999999,0.28,1.5526472000000002,0.37855272,0.25,1.96662312,0.42929208,0.28,3.594686594,0.8854327606000001,0.3,4.968758625,0.1616929215,13.57,0.6697938,0.9178737,0.14,2.769603,1.789443,0.15,-99.0,-99.0,0.0,1.57194762,0.0788360574,1.04,1.8162558,0.0657264384,1.19,2.488249,0.236341425,0.97,3.48613,0.0798261,1.21,1.04724228,0.0550917892,2.65,0.5566276733000001,0.06619548961,1.0,0.7262716374,0.06963040748,1.0,0.471308544,0.1756863839999999,1.0,0.6565082073000001,0.06886603581,1.0,0.8735910503,0.07796223799,1.0,0.9411143173999998,0.0609372595299999,1.0,0.997030656,0.07783228848,1.0,0.8451448368000001,0.08444967696,1.0,0.7621033056000001,0.2157231726,1.0,1.08001556,0.2433596554999999,1.0,1.566155626,0.3257983203,1.0,0.6551867701,0.0606499641,1.01,0.7470531152,0.0577855886399999,0.9,-0.05787541305,0.199968769,0.91,4.623141439,0.3606873403,1.05,9.47503109,0.0806014443499999,1.14,11.56704415,0.1110670739999999,0.77,12.24658512,0.797210469,1.11,14.4404862,0.957613664,1.05,0.85,2.65,0.25,1.05,0.0,45408.0,1.12,0,0,1,31.41195,1,-99.0,2.8787,29.39,3.881,0.0,1.0,0.0,,
6580,4923.445,2379.133,53.0602989,-27.876049,3,197.0,4.96601,0.08694897,1.080028,2.294264,4.289801,0.04467035,1.774505,7.612275,0.07926776,10.54911,2.738,3.393,3.061,7.509,11.405872674,0.22962901437,0.93,0.1328486119999999,0.0476012445999999,1.13,0.606739056,0.0835457598,0.98,0.246440175,0.03819255195,0.52,0.1081591739199999,0.0146711000799999,1.34,0.2231756649999999,0.0428012754999999,1.02,0.98102736,0.1171104299999999,0.84,5.243465074,0.3265884734,0.89,6.890115071,0.3282785453,0.94,1.68244048,0.1749744332,0.89,2.2238944000000003,0.16862456,0.87,3.67480064,0.19651548,0.93,10.86905084,0.4189526818,0.95,11.154546,0.1542976965,10.53,2.766968,0.3358771,0.73,8.439858,0.6474606,0.8,-99.0,-99.0,0.0,1.88885016,0.066360456,1.01,3.20361408,0.0620230116,0.94,-99.0,-99.0,0.0,5.28949,0.0758639,0.93,0.651155244,0.0411109888,3.34,0.2260140752,0.0551539846599999,1.0,0.2268675352,0.05803576074,1.0,-0.180629082,0.1463258639999999,1.0,0.1878290975,0.05736466087,1.0,0.2242611822,0.06479422867,1.0,0.1370534269999999,0.05068160125,1.0,0.2678313872,0.0648114075199999,1.0,0.4585045344,0.07007933856,1.0,0.1436831331,0.1805170458,1.0,0.4772633579999999,0.2031968574999999,1.0,1.099476141,0.2713471822,1.0,0.250854749,0.05048648969,1.02,0.2822131183999999,0.0463084297599999,0.98,0.12929671391,0.1622503280999999,0.97,11.28842344,0.3099683692,1.0,26.3792613,0.0816131658999999,0.78,33.2374576,0.1054673135,0.55,34.57846600999999,0.8172377741,0.94,23.4528406,0.968691388,0.86,0.52,3.34,0.87,1.0,0.0,32434.0,0.92,0,0,1,96.03242,1,-99.0,1.7389,221.6,4.464,0.0,1.0,0.0,,
6738,4906.4,2384.328,53.0611,-27.8758316,2,77.0,1.852034,0.08339852,1.133355,2.110356,1.703888,0.04284629,1.774505,3.023558,0.07603097,3.448566,2.355,2.626,2.196,5.595,3.9127492950000007,0.15670528641,1.0,0.0158676635,0.0436157656999999,1.14,0.88921197,0.0768038543,0.98,0.556151099,0.0351014733,0.52,-0.0024411383359999,0.01359289008,1.32,0.4955642959999999,0.0393765277,1.02,0.96316371,0.1077019199999999,0.84,1.868268354,0.2971867506,0.91,2.526581303,0.2987933961,0.96,1.0484296759999998,0.1600790799999999,0.9,1.1458616,0.15424032,0.88,1.59534032,0.181698216,0.92,3.487451656,0.387599609,0.94,3.852363705,0.13581747,11.5,1.010481,0.3177823,0.69,2.619565,0.5993177,0.79,-99.0,-99.0,0.0,1.02380352,0.0601865328,1.04,1.27422264,0.0573410148,0.93,-99.0,-99.0,0.0,1.88775,0.0701571,0.92,0.838523732,0.0364691956,3.59,0.1625645141,0.05073596574,1.0,0.1620612156,0.05339164934,1.0,0.39298059,0.134604576,1.0,0.4767461919,0.05277180766,1.0,0.6034863893,0.05961339843,1.0,0.7531161525,0.046623367,1.0,0.6608978448,0.05961940096,1.0,0.7495549248000001,0.064475664,1.0,0.5170994751,0.1660464702,1.0,1.07719898,0.186918862,1.0,1.185849826,0.2496244771,1.0,0.2476564341,0.04621441647,1.03,0.6192690623999999,0.0417522039999999,1.02,0.1754539388,0.1516004,0.94,3.806243245000001,0.2836415743,1.01,4.611964104999999,0.0776521893,0.82,5.644693705,0.102581714,0.57,5.994817411,0.8004865945999999,0.93,6.11365454,0.94512327,0.88,0.52,3.59,0.88,1.01,0.0,33586.0,1.0,0,0,1,39.76745,1,-99.0,3.587,3.257,5.074999999999999,0.0,1.0,0.0,,
6755,4615.642,2382.96,53.0748062,-27.8758945,0,40.0,0.4359266,0.07550548,1.203262,2.210805,0.3641966,0.03879121,1.774505,0.6462688,0.0688352,0.8009466,2.481,2.404,1.534,4.474,0.96480892368,0.111652683,1.22,0.0728051597,0.0480710971,1.03,0.207520147,0.0794871494,0.99,0.0991639952,0.02402823235,1.19,0.07174060768,0.0142802268,1.3,0.1272197649999999,0.0414281273999999,1.01,0.0822280662,0.113411547,0.83,-0.172290678,0.376250847,0.63,-0.2517211289,0.3580718359,0.73,0.05139161748,0.201096098,0.63,0.045169696,0.20483736,0.55,0.292778752,0.239684088,0.58,0.7010083196,0.4965967806,0.63,0.9135375315,0.1192178835,16.22,-0.4809224,0.4674282,0.35,0.5750648,0.8412771,0.44,-99.0,-99.0,0.0,0.349364334,0.0642916266,1.01,0.351318084,0.0558386483999999,1.07,0.0274503199999999,0.1916052999999999,0.96,0.377094,0.0682331,1.07,0.274587976,0.0465310828,2.41,0.1330921621,0.0532258329499999,1.0,0.00382920029,0.05604154952,1.0,0.138755388,0.141257106,1.0,0.1750630464,0.05541723385,1.0,0.08489600001,0.06264890545,1.0,0.1131498184,0.04896014752,1.0,0.1796177776,0.06257101744,1.0,0.2037408912,0.06781561776,1.0,0.4240623309,0.1738899981,1.0,0.0921024721499999,0.1959431435,1.0,-0.2965791641,0.2621111841999999,1.0,0.0471449426399999,0.0493481427899999,0.99,0.06370186016,0.0452839958399999,0.95,0.2986750052999999,0.1611512252,0.91,0.7070107219,0.2963299934,1.01,2.653939785,0.0803429948999999,1.08,3.548417755,0.108221175,0.77,5.446007633000001,0.6888998809000001,1.13,7.2346736,0.796373088,1.07,0.83,2.41,0.55,1.01,0.0,45378.0,1.22,0,0,1,9.388638,1,-99.0,3.4708,0.8786,3.859,0.0,1.0,1.0,,
6815,4589.21,2437.918,53.0760536,-27.8736057,3,245.0,17.70447,0.07286563,1.098402,2.156742,18.49936,0.03743498,1.774505,32.82721,0.06642856,34.7632,2.226,2.907,2.802,6.65,38.225972367,0.16658424132,1.32,3.00138696,0.0501479991999999,0.9,10.4842848,0.0787511773,0.96,6.306976755000001,0.315349411,1.53,2.241388856,0.0139233836,1.3,5.596024989999999,0.0410594387999999,0.98,13.5775296,0.1127133719999999,0.8,26.84335498,0.3377636398,0.74,31.4314709,0.3157181149,0.89,16.12435748,0.1749100276,0.79,23.123048,0.17958824,0.68,20.982931200000003,0.20665008,0.74,38.54842808,0.4443096252,0.75,38.0189007,0.1160540985,16.28,17.60297,0.3777562,0.51,30.538,0.6913807,0.62,-99.0,-99.0,0.0,18.750426,0.0612177912,1.06,22.8125832,0.0510004788,1.22,23.6046225,0.184972525,0.98,26.764,0.0623534,1.22,11.268695200000002,0.0416040532,2.87,3.52271526,0.05193469698,1.0,4.21355147,0.05466595464,1.0,4.519262459999999,0.1377916019999999,1.0,5.0208639360000005,0.05401667139,1.0,5.622339693000001,0.06114477116,1.0,7.731759541,0.04776952036,1.0,7.903453568,0.06103259328,1.0,9.6186816,0.06617588736,1.0,10.28110395,0.1695646212,1.0,10.5840137,0.1911059734999999,1.0,13.16522094,0.2555815951999999,1.0,4.353946219,0.047926443,1.0,7.107403696,0.0433089377599999,0.99,2.281951952,0.1564189403,0.92,40.441924670000006,0.2875915217,1.02,44.64435885,0.0790174962499999,1.19,32.24087555,0.108682059,0.76,39.44189326,0.7375506985,1.11,31.272927,0.8624573299999999,1.08,0.8,2.87,0.68,1.02,0.0,44975.0,1.31,0,0,1,494.173,1,-99.0,0.7046,199.6,3.437,0.0,1.0,0.0,,
6900,4537.593,2447.657,53.0784874,-27.8731995,2,148.0,2.353545,0.07177802,1.066087,2.612982,1.917834,0.03687621,1.774505,3.403206,0.06543704,5.768544,3.146,3.749,3.477,8.412,6.156534747000001,0.21904718715,1.35,0.219159746,0.0570489256999999,1.02,1.62989264,0.107909808,0.75,1.2896175950000002,0.06448110905,1.52,0.0791217083999999,0.01672696592,1.32,1.0462421899999998,0.055047004,0.8,1.84816071,0.1564017929999999,0.61,4.508977880000001,0.4146814372,0.72,4.4385567660000005,0.388666923,0.86,2.054102344,0.2159987228,0.76,2.3411232,0.2208908,0.66,2.6939841600000003,0.253777832,0.72,6.437108922,0.5488083500000001,0.72,6.06590637,0.1395248775,16.52,2.308287,0.4872239,0.45,3.620312,0.8736026,0.57,-99.0,-99.0,0.0,1.99046298,0.0741977994,1.06,2.55685152,0.061778394,1.22,3.222682,0.2240127249999999,0.98,3.99718,0.0755789,1.22,1.57990444,0.0504905576,2.86,0.2780198216,0.06294229658,1.0,0.8884395292,0.06623630878,1.0,1.2380810999999998,0.166990536,1.0,1.237104726,0.06544201224,1.0,1.117062241,0.07411994022,1.0,1.334902285,0.05790478171,1.0,1.359007744,0.0739670072,1.0,1.464200496,0.08023001712,1.0,1.5819883950000002,0.2053687311,1.0,1.538679285,0.2315208349999999,1.0,0.7320272929,0.3096826105,1.0,0.7827717465,0.05777641603,1.01,1.3158116639999995,0.05385700464,0.94,-0.001931898787,0.1874552015,0.94,5.911297252,0.3500546049,1.01,8.982655605,0.0822784679499999,1.24,9.71952815,0.114835736,0.77,9.621815632,0.776207003,1.11,9.01220446,0.908902666,1.08,0.61,2.86,0.66,1.01,0.0,45378.0,1.35,0,0,1,52.00733,1,-99.0,3.1378,10.81,4.205,0.0,1.0,0.0,,
